Freq.	V(vin)/I(R1)
4.67735141287193e+004	(6.79974843265688e+001dB,2.72923508563550e+000°)
4.78630092322633e+004	(6.79992885310840e+001dB,2.79173466722723e+000°)
4.89778819368441e+004	(6.80011763686121e+001dB,2.85561420992610e+000°)
5.01187233627267e+004	(6.80031516477528e+001dB,2.92090053691563e+000°)
5.12861383991359e+004	(6.80052183440454e+001dB,2.98762072813647e+000°)
5.24807460249767e+004	(6.80073806066635e+001dB,3.05580210143039e+000°)
5.37031796370247e+004	(6.80096427653188e+001dB,3.12547219164390e+000°)
5.49540873857619e+004	(6.80120093373721e+001dB,3.19665872754949e+000°)
5.62341325190343e+004	(6.80144850351531e+001dB,3.26938960643540e+000°)
5.75439937337151e+004	(6.80170747734860e+001dB,3.34369286620604e+000°)
5.88843655355583e+004	(6.80197836774187e+001dB,3.41959665482780e+000°)
6.02559586074351e+004	(6.80226170901523e+001dB,3.49712919694584e+000°)
6.16595001861475e+004	(6.80255805811665e+001dB,3.57631875748933e+000°)
6.30957344480186e+004	(6.80286799545331e+001dB,3.65719360207367e+000°)
6.45654229034648e+004	(6.80319212574122e+001dB,3.73978195399918e+000°)
6.60693448007589e+004	(6.80353107887186e+001dB,3.82411194763725e+000°)
6.76082975391974e+004	(6.80388551079504e+001dB,3.91021157798527e+000°)
6.91830970918929e+004	(6.80425610441635e+001dB,3.99810864616351e+000°)
7.07945784384130e+004	(6.80464357050783e+001dB,4.08783070061742e+000°)
7.24435960074982e+004	(6.80504864862992e+001dB,4.17940497378093e+000°)
7.41310241300909e+004	(6.80547210806273e+001dB,4.27285831394734e+000°)
7.58577575029175e+004	(6.80591474874416e+001dB,4.36821711208672e+000°)
7.76247116628683e+004	(6.80637740221223e+001dB,4.46550722334091e+000°)
7.94328234724272e+004	(6.80686093254857e+001dB,4.56475388292058e+000°)
8.12830516164090e+004	(6.80736623731972e+001dB,4.66598161612238e+000°)
8.31763771102661e+004	(6.80789424851241e+001dB,4.76921414217908e+000°)
8.51138038202367e+004	(6.80844593345855e+001dB,4.87447427165137e+000°)
8.70963589956071e+004	(6.80902229574533e+001dB,4.98178379706727e+000°)
8.91250938133735e+004	(6.80962437610527e+001dB,5.09116337651366e+000°)
9.12010839355899e+004	(6.81025325328038e+001dB,5.20263240988475e+000°)
9.33254300796980e+004	(6.81091004485437e+001dB,5.31620890749499e+000°)
9.54992586021425e+004	(6.81159590804593e+001dB,5.43190935076849e+000°)
9.77237220955799e+004	(6.81231204045571e+001dB,5.54974854472418e+000°)
9.99999999999988e+004	(6.81305968075884e+001dB,5.66973946198667e+000°)
1.02329299228074e+005	(6.81384010933421e+001dB,5.79189307806570e+000°)
1.04712854805089e+005	(6.81465464882094e+001dB,5.91621819766483e+000°)
1.07151930523759e+005	(6.81550466459187e+001dB,6.04272127180068e+000°)
1.09647819614317e+005	(6.81639156513302e+001dB,6.17140620554040e+000°)
1.12201845430195e+005	(6.81731680231701e+001dB,6.30227415619507e+000°)
1.14815362149687e+005	(6.81828187155810e+001dB,6.43532332184291e+000°)
1.17489755493952e+005	(6.81928831183506e+001dB,6.57054872009820e+000°)
1.20226443461740e+005	(6.82033770556777e+001dB,6.70794195708953e+000°)
1.23026877081237e+005	(6.82143167833223e+001dB,6.84749098666594e+000°)
1.25892541179415e+005	(6.82257189839811e+001dB,6.98917985991184e+000°)
1.28824955169312e+005	(6.82376007607181e+001dB,7.13298846512110e+000°)
1.31825673855639e+005	(6.82499796282763e+001dB,7.27889225845884e+000°)
1.34896288259164e+005	(6.82628735020842e+001dB,7.42686198562592e+000°)
1.38038426460287e+005	(6.82763006847678e+001dB,7.57686339493668e+000°)
1.41253754462274e+005	(6.82902798499683e+001dB,7.72885694232522e+000°)
1.44543977074591e+005	(6.83048300232635e+001dB,7.88279748890993e+000°)
1.47910838816819e+005	(6.83199705599840e+001dB,8.03863399186991e+000°)
1.51356124843619e+005	(6.83357211197113e+001dB,8.19630918952098e+000°)
1.54881661891246e+005	(6.83521016372449e+001dB,8.35575928162267e+000°)
1.58489319246109e+005	(6.83691322898213e+001dB,8.51691360610077e+000°)
1.62181009735891e+005	(6.83868334603725e+001dB,8.67969431353308e+000°)
1.65958690743754e+005	(6.84052256966115e+001dB,8.84401604091698e+000°)
1.69824365246172e+005	(6.84243296657401e+001dB,9.00978558641797e+000°)
1.73780082874935e+005	(6.84441661045799e+001dB,9.17690158698465e+000°)
1.77827941003890e+005	(6.84647557649407e+001dB,9.34525420090923e+000°)
1.81970085860996e+005	(6.84861193540509e+001dB,9.51472479761103e+000°)
1.86208713666284e+005	(6.85082774698950e+001dB,9.68518565712127e+000°)
1.90546071796322e+005	(6.85312505313211e+001dB,9.85649968195048e+000°)
1.94984459975802e+005	(6.85550587028068e+001dB,1.00285201242219e+001°)
1.99526231496885e+005	(6.85797218137999e+001dB,1.02010903311529e+001°)
2.04173794466950e+005	(6.86052592725820e+001dB,1.03740435121584e+001°)
2.08929613085401e+005	(6.86316899746415e+001dB,1.05472025310356e+001°)
2.13796208950220e+005	(6.86590322055798e+001dB,1.07203797268586e+001°)
2.18776162394952e+005	(6.86873035386244e+001dB,1.08933767673702e+001°)
2.23872113856831e+005	(6.87165207268676e+001dB,1.10659845387899e+001°)
2.29086765276774e+005	(6.87466995904066e+001dB,1.12379830760759e+001°)
2.34422881531989e+005	(6.87778548986174e+001dB,1.14091415377584e+001°)
2.39883291901946e+005	(6.88100002478560e+001dB,1.15792182295208e+001°)
2.45470891568500e+005	(6.88431479349472e+001dB,1.17479606807204e+001°)
2.51188643150955e+005	(6.88773088268896e+001dB,1.19151057780216e+001°)
2.57039578276883e+005	(6.89124922272743e+001dB,1.20803799602491e+001°)
2.63026799189535e+005	(6.89487057399908e+001dB,1.22434994784588e+001°)
2.69153480392688e+005	(6.89859551308675e+001dB,1.24041707250619e+001°)
2.75422870333813e+005	(6.90242441879675e+001dB,1.25620906356226e+001°)
2.81838293126442e+005	(6.90635745813381e+001dB,1.27169471666817e+001°)
2.88403150312657e+005	(6.91039457230851e+001dB,1.28684198526279e+001°)
2.95120922666635e+005	(6.91453546287146e+001dB,1.30161804442541e+001°)
3.01995172040197e+005	(6.91877957807557e+001dB,1.31598936311905e+001°)
3.09029543251355e+005	(6.92312609957412e+001dB,1.32992178498979e+001°)
3.16227766016834e+005	(6.92757392956825e+001dB,1.34338061783466e+001°)
3.23593656929624e+005	(6.93212167852316e+001dB,1.35633073178809e+001°)
3.31131121482586e+005	(6.93676765357671e+001dB,1.36873666621001e+001°)
3.38844156139198e+005	(6.94150984776803e+001dB,1.38056274518595e+001°)
3.46736850452527e+005	(6.94634593021667e+001dB,1.39177320147248e+001°)
3.54813389233570e+005	(6.95127323738484e+001dB,1.40233230864014e+001°)
3.63078054770096e+005	(6.95628876555594e+001dB,1.41220452108091e+001°)
3.71535229097167e+005	(6.96138916466226e+001dB,1.42135462145946e+001°)
3.80189396320556e+005	(6.96657073359326e+001dB,1.42974787509712e+001°)
3.89045144994275e+005	(6.97182941711278e+001dB,1.43735019068531e+001°)
3.98107170553492e+005	(6.97716080450916e+001dB,1.44412828663253e+001°)
4.07380277804107e+005	(6.98256013009686e+001dB,1.45004986225565e+001°)
4.16869383470329e+005	(6.98802227568061e+001dB,1.45508377293412e+001°)
4.26579518801586e+005	(6.99354177508481e+001dB,1.45920020825445e+001°)
4.36515832240160e+005	(6.99911282084043e+001dB,1.46237087208432e+001°)
4.46683592150957e+005	(7.00472927311020e+001dB,1.46456916342999e+001°)
4.57088189614868e+005	(7.01038467091952e+001dB,1.46577035685016e+001°)
4.67735141287191e+005	(7.01607224574563e+001dB,1.46595178112370e+001°)
4.78630092322631e+005	(7.02178493750131e+001dB,1.46509299479969e+001°)
4.89778819368439e+005	(7.02751541293159e+001dB,1.46317595719641e+001°)
5.01187233627265e+005	(7.03325608642227e+001dB,1.46018519336334e+001°)
5.12861383991357e+005	(7.03899914319844e+001dB,1.45610795147762e+001°)
5.24807460249765e+005	(7.04473656486880e+001dB,1.45093435111540e+001°)
5.37031796370245e+005	(7.05046015724818e+001dB,1.44465752082051e+001°)
5.49540873857616e+005	(7.05616158036570e+001dB,1.43727372338973e+001°)
5.62341325190341e+005	(7.06183238054042e+001dB,1.42878246730686e+001°)
5.75439937337148e+005	(7.06746402437996e+001dB,1.41918660278893e+001°)
5.88843655355580e+005	(7.07304793453010e+001dB,1.40849240095809e+001°)
6.02559586074349e+005	(7.07857552697635e+001dB,1.39670961472454e+001°)
6.16595001861473e+005	(7.08403824967134e+001dB,1.38385152005964e+001°)
6.30957344480184e+005	(7.08942762223489e+001dB,1.36993493645577e+001°)
6.45654229034646e+005	(7.09473527644856e+001dB,1.35498022551146e+001°)
6.60693448007586e+005	(7.09995299724189e+001dB,1.33901126674636e+001°)
6.76082975391971e+005	(7.10507276384603e+001dB,1.32205540994197e+001°)
6.91830970918926e+005	(7.11008679077118e+001dB,1.30414340351840e+001°)
7.07945784384127e+005	(7.11498756824827e+001dB,1.28530929869451e+001°)
7.24435960074979e+005	(7.11976790176382e+001dB,1.26559032943610e+001°)
7.41310241300906e+005	(7.12442095030917e+001dB,1.24502676847096e+001°)
7.58577575029172e+005	(7.12894026296354e+001dB,1.22366175993766e+001°)
7.76247116628680e+005	(7.13331981343338e+001dB,1.20154112953164e+001°)
7.94328234724269e+005	(7.13755403218017e+001dB,1.17871317331301e+001°)
8.12830516164087e+005	(7.14163783578396e+001dB,1.15522842663904e+001°)
8.31763771102658e+005	(7.14556665321218e+001dB,1.13113941497507e+001°)
8.51138038202363e+005	(7.14933644869117e+001dB,1.10650038861295e+001°)
8.70963589956067e+005	(7.15294374091186e+001dB,1.08136704358121e+001°)
8.91250938133732e+005	(7.15638561834123e+001dB,1.05579623125716e+001°)
9.12010839355895e+005	(7.15965975045546e+001dB,1.02984565938450e+001°)
9.33254300796976e+005	(7.16276439476027e+001dB,1.00357358735272e+001°)
9.54992586021421e+005	(7.16569839951593e+001dB,9.77038518704548e+000°)
9.77237220955795e+005	(7.16846120213975e+001dB,9.50298893898598e+000°)
9.99999999999984e+005	(7.17105282331456e+001dB,9.23412786366193e+000°)
1.02329299228074e+006	(7.17347385688783e+001dB,8.96437604861252e+000°)
1.04712854805088e+006	(7.17572545570117e+001dB,8.69429805011241e+000°)
1.07151930523759e+006	(7.17780931354208e+001dB,8.42444612836874e+000°)
1.09647819614317e+006	(7.17972764345922e+001dB,8.15535762821582e+000°)
1.12201845430195e+006	(7.18148315272646e+001dB,7.88755252883046e+000°)
1.14815362149686e+006	(7.18307901478019e+001dB,7.62153118333632e+000°)
1.17489755493951e+006	(7.18451883848685e+001dB,7.35777226620719e+000°)
1.20226443461739e+006	(7.18580663512365e+001dB,7.09673094318671e+000°)
1.23026877081236e+006	(7.18694678347411e+001dB,6.83883727508955e+000°)
1.25892541179415e+006	(7.18794399345133e+001dB,6.58449486341279e+000°)
1.28824955169311e+006	(7.18880326866609e+001dB,6.33407974224258e+000°)
1.31825673855639e+006	(7.18952986835370e+001dB,6.08793951756086e+000°)
1.34896288259163e+006	(7.19012926906380e+001dB,5.84639275180935e+000°)
1.38038426460286e+006	(7.19060712650126e+001dB,5.60972858851223e+000°)
1.41253754462273e+006	(7.19096923788505e+001dB,5.37820660894741e+000°)
1.44543977074590e+006	(7.19122150516560e+001dB,5.15205691033211e+000°)
1.47910838816818e+006	(7.19136989941104e+001dB,4.93148039278326e+000°)
1.51356124843618e+006	(7.19142042663956e+001dB,4.71664924045082e+000°)
1.54881661891246e+006	(7.19137909533985e+001dB,4.50770758071391e+000°)
1.58489319246109e+006	(7.19125188588465e+001dB,4.30477230417910e+000°)
1.62181009735890e+006	(7.19104472200543e+001dB,4.10793402742149e+000°)
1.65958690743753e+006	(7.19076344445907e+001dB,3.91725817994954e+000°)
1.69824365246172e+006	(7.19041378698144e+001dB,3.73278619673250e+000°)
1.73780082874935e+006	(7.19000135458809e+001dB,3.55453679778155e+000°)
1.77827941003889e+006	(7.18953160424989e+001dB,3.38250733669100e+000°)
1.81970085860995e+006	(7.18900982794097e+001dB,3.21667520069298e+000°)
1.86208713666284e+006	(7.18844113802922e+001dB,3.05699924562407e+000°)
1.90546071796322e+006	(7.18783045495501e+001dB,2.90342125020980e+000°)
1.94984459975801e+006	(7.18718249712215e+001dB,2.75586737520969e+000°)
1.99526231496885e+006	(7.18650177290739e+001dB,2.61424961419764e+000°)
2.04173794466950e+006	(7.18579257467880e+001dB,2.47846722404922e+000°)
2.08929613085400e+006	(7.18505897470210e+001dB,2.34840812453932e+000°)
2.13796208950220e+006	(7.18430482280405e+001dB,2.22395025779492e+000°)
2.18776162394952e+006	(7.18353374565600e+001dB,2.10496289967502e+000°)
2.23872113856830e+006	(7.18274914753645e+001dB,1.99130791644261e+000°)
2.29086765276773e+006	(7.18195421242991e+001dB,1.88284096133581e+000°)
2.34422881531988e+006	(7.18115190731972e+001dB,1.77941260682231e+000°)
2.39883291901945e+006	(7.18034498653465e+001dB,1.68086940942241e+000°)
2.45470891568499e+006	(7.17953599701269e+001dB,1.58705490500393e+000°)
2.51188643150954e+006	(7.17872728435088e+001dB,1.49781053338064e+000°)
2.57039578276882e+006	(7.17792099951559e+001dB,1.41297649188189e+000°)
2.63026799189534e+006	(7.17711910609497e+001dB,1.33239251830460e+000°)
2.69153480392687e+006	(7.17632338798280e+001dB,1.25589860430879e+000°)
2.75422870333812e+006	(7.17553545739086e+001dB,1.18333564087862e+000°)
2.81838293126441e+006	(7.17475676309536e+001dB,1.11454599794421e+000°)
2.88403150312656e+006	(7.17398859883118e+001dB,1.04937404065118e+000°)
2.95120922666634e+006	(7.17323211175635e+001dB,9.87666585079295e-001°)
3.01995172040196e+006	(7.17248831091698e+001dB,9.29273296455090e-001°)
3.09029543251354e+006	(7.17175807565140e+001dB,8.74047033081754e-001°)
3.16227766016832e+006	(7.17104216387946e+001dB,8.21844139329205e-001°)
3.23593656929623e+006	(7.17034122023052e+001dB,7.72524691094815e-001°)
3.31131121482585e+006	(7.16965578397073e+001dB,7.25952697166397e-001°)
3.38844156139197e+006	(7.16898629669610e+001dB,6.81996259900339e-001°)
3.46736850452526e+006	(7.16833310976463e+001dB,6.40527698574682e-001°)
3.54813389233569e+006	(7.16769649144541e+001dB,6.01423638695024e-001°)
3.63078054770095e+006	(7.16707663376839e+001dB,5.64565070425477e-001°)
3.71535229097166e+006	(7.16647365906249e+001dB,5.29837379192092e-001°)
3.80189396320555e+006	(7.16588762617401e+001dB,4.97130351366574e-001°)
3.89045144994274e+006	(7.16531853636102e+001dB,4.66338157787356e-001°)
3.98107170553490e+006	(7.16476633886218e+001dB,4.37359317716835e-001°)
4.07380277804106e+006	(7.16423093614182e+001dB,4.10096645670562e-001°)
4.16869383470328e+006	(7.16371218881474e+001dB,3.84457183389112e-001°)
4.26579518801585e+006	(7.16320992025701e+001dB,3.60352119058504e-001°)
4.36515832240158e+006	(7.16272392090999e+001dB,3.37696695722186e-001°)
4.46683592150955e+006	(7.16225395228686e+001dB,3.16410110668366e-001°)
4.57088189614867e+006	(7.16179975069155e+001dB,2.96415407422121e-001°)
4.67735141287190e+006	(7.16136103066119e+001dB,2.77639361823227e-001°)
4.78630092322630e+006	(7.16093748814360e+001dB,2.60012363528870e-001°)
4.89778819368437e+006	(7.16052880342217e+001dB,2.43468294145780e-001°)
5.01187233627263e+006	(7.16013464380020e+001dB,2.27944403069401e-001°)
5.12861383991356e+006	(7.15975466605765e+001dB,2.13381181988555e-001°)
5.24807460249763e+006	(7.15938851869256e+001dB,1.99722238902898e-001°)
5.37031796370243e+006	(7.15903584395982e+001dB,1.86914172397186e-001°)
5.49540873857615e+006	(7.15869627971958e+001dB,1.74906446820965e-001°)
5.62341325190339e+006	(7.15836946110723e+001dB,1.63651268934425e-001°)
5.75439937337146e+006	(7.15805502203685e+001dB,1.53103466500783e-001°)
5.88843655355578e+006	(7.15775259654932e+001dB,1.43220369232155e-001°)
6.02559586074347e+006	(7.15746182001612e+001dB,1.33961692429312e-001°)
6.16595001861471e+006	(7.15718233020928e+001dB,1.25289423595505e-001°)
6.30957344480182e+006	(7.15691376824748e+001dB,1.17167712250362e-001°)
6.45654229034644e+006	(7.15665577942789e+001dB,1.09562763121342e-001°)
6.60693448007584e+006	(7.15640801395271e+001dB,1.02442732846984e-001°)
6.76082975391969e+006	(7.15617012755912e+001dB,9.57776302877728e-002°)
6.91830970918924e+006	(7.15594178206053e+001dB,8.95392205066290e-002°)
7.07945784384125e+006	(7.15572264580692e+001dB,8.37009324512864e-002°)
7.24435960074977e+006	(7.15551239407121e+001dB,7.82377703449321e-002°)
7.41310241300904e+006	(7.15531070936848e+001dB,7.31262287690462e-002°)
7.58577575029170e+006	(7.15511728171417e+001dB,6.83442114031075e-002°)
7.76247116628677e+006	(7.15493180882713e+001dB,6.38709533694082e-002°)
7.94328234724267e+006	(7.15475399628277e+001dB,5.96869471173913e-002°)
8.12830516164084e+006	(7.15458355762150e+001dB,5.57738717703964e-002°)
8.31763771102655e+006	(7.15442021441697e+001dB,5.21145258482621e-002°)
8.51138038202361e+006	(7.15426369630836e+001dB,4.86927632716298e-002°)
8.70963589956064e+006	(7.15411374100074e+001dB,4.54934325478467e-002°)
8.91250938133729e+006	(7.15397009423707e+001dB,4.25023190338576e-002°)
9.12010839355893e+006	(7.15383250974518e+001dB,3.97060901682522e-002°)
9.33254300796974e+006	(7.15370074916278e+001dB,3.70922435625256e-002°)
9.54992586021418e+006	(7.15357458194329e+001dB,3.46490578404713e-002°)
9.77237220955792e+006	(7.15345378524505e+001dB,3.23655461143367e-002°)
9.99999999999981e+006	(7.15333814380619e+001dB,3.02314119867954e-002°)
1.02329299228073e+007	(7.15322744980731e+001dB,2.82370079688399e-002°)
1.04712854805088e+007	(7.15312150272386e+001dB,2.63732962052654e-002°)
1.07151930523759e+007	(7.15302010917000e+001dB,2.46318114014193e-002°)
1.09647819614316e+007	(7.15292308273538e+001dB,2.30046258472535e-002°)
1.12201845430194e+007	(7.15283024381644e+001dB,2.14843164373774e-002°)
1.14815362149686e+007	(7.15274141944329e+001dB,2.00639335886933e-002°)
1.17489755493951e+007	(7.15265644310349e+001dB,1.87369719602743e-002°)
1.20226443461739e+007	(7.15257515456362e+001dB,1.74973428833416e-002°)
1.23026877081236e+007	(7.15249739968957e+001dB,1.63393484125050e-002°)
1.25892541179414e+007	(7.15242303026642e+001dB,1.52576569127846e-002°)
1.28824955169311e+007	(7.15235190381853e+001dB,1.42472801003237e-002°)
1.31825673855638e+007	(7.15228388343049e+001dB,1.33035514580916e-002°)
1.34896288259163e+007	(7.15221883756955e+001dB,1.24221059512524e-002°)
1.38038426460286e+007	(7.15215663990989e+001dB,1.15988609702093e-002°)
1.41253754462273e+007	(7.15209716915918e+001dB,1.08299984326187e-002°)
1.44543977074590e+007	(7.15204030888795e+001dB,1.01119479788863e-002°)
1.47910838816818e+007	(7.15198594736173e+001dB,9.44137119879873e-003°)
1.51356124843618e+007	(7.15193397737657e+001dB,8.81514683000050e-003°)
1.54881661891245e+007	(7.15188429609793e+001dB,8.23035687199250e-003°)
1.58489319246108e+007	(7.15183680490321e+001dB,7.68427356219544e-003°)
1.62181009735890e+007	(7.15179140922802e+001dB,7.17434716339104e-003°)
1.65958690743753e+007	(7.15174801841633e+001dB,6.69819451452011e-003°)
1.69824365246171e+007	(7.15170654557456e+001dB,6.25358829937782e-003°)
1.73780082874934e+007	(7.15166690742966e+001dB,5.83844699020385e-003°)
1.77827941003889e+007	(7.15162902419128e+001dB,5.45082542551940e-003°)
1.81970085860995e+007	(7.15159281941791e+001dB,5.08890598381138e-003°)
1.86208713666283e+007	(7.15155821988718e+001dB,4.75099031681269e-003°)
1.90546071796321e+007	(7.15152515547011e+001dB,4.43549160817551e-003°)
1.94984459975801e+007	(7.15149355900940e+001dB,4.14092732528371e-003°)
1.99526231496884e+007	(7.15146336620173e+001dB,3.86591243380578e-003°)
2.04173794466949e+007	(7.15143451548393e+001dB,3.60915304635129e-003°)
2.08929613085400e+007	(7.15140694792301e+001dB,3.36944047826717e-003°)
2.13796208950219e+007	(7.15138060711001e+001dB,3.14564568519495e-003°)
2.18776162394951e+007	(7.15135543905757e+001dB,2.93671405851429e-003°)
2.23872113856830e+007	(7.15133139210113e+001dB,2.74166055621915e-003°)
2.29086765276773e+007	(7.15130841680371e+001dB,2.55956514812004e-003°)
2.34422881531988e+007	(7.15128646586416e+001dB,2.38956855553673e-003°)
2.39883291901944e+007	(7.15126549402878e+001dB,2.23086826684824e-003°)
2.45470891568498e+007	(7.15124545800632e+001dB,2.08271481140078e-003°)
2.51188643150953e+007	(7.15122631638608e+001dB,1.94440827534506e-003°)
2.57039578276881e+007	(7.15120802955922e+001dB,1.81529504398324e-003°)
2.63026799189533e+007	(7.15119055964306e+001dB,1.69476475615720e-003°)
2.69153480392686e+007	(7.15117387040834e+001dB,1.58224745710595e-003°)
2.75422870333811e+007	(7.15115792720929e+001dB,1.47721093706302e-003°)
2.81838293126440e+007	(7.15114269691647e+001dB,1.37915824365953e-003°)
2.88403150312655e+007	(7.15112814785232e+001dB,1.28762535694462e-003°)
2.95120922666633e+007	(7.15111424972918e+001dB,1.20217901653823e-003°)
3.01995172040196e+007	(7.15110097358993e+001dB,1.12241469109048e-003°)
3.09029543251353e+007	(7.15108829175091e+001dB,1.04795468084311e-003°)
3.16227766016832e+007	(7.15107617774725e+001dB,9.78446344671007e-004°)
3.23593656929622e+007	(7.15106460628035e+001dB,9.13560443528694e-004°)
3.31131121482584e+007	(7.15105355316763e+001dB,8.52989592741095e-004°)
3.38844156139196e+007	(7.15104299529421e+001dB,7.96446816059776e-004°)
3.46736850452525e+007	(7.15103291056672e+001dB,7.43664194858030e-004°)
3.54813389233568e+007	(7.15102327786894e+001dB,6.94391606263128e-004°)
3.63078054770094e+007	(7.15101407701936e+001dB,6.48395544421463e-004°)
3.71535229097165e+007	(7.15100528873044e+001dB,6.05458019465843e-004°)
3.80189396320554e+007	(7.15099689456970e+001dB,5.65375529103725e-004°)
3.89045144994273e+007	(7.15098887692231e+001dB,5.27958098073100e-004°)
3.98107170553489e+007	(7.15098121895536e+001dB,4.93028381019808e-004°)
4.07380277804104e+007	(7.15097390458364e+001dB,4.60420824637841e-004°)
4.16869383470327e+007	(7.15096691843685e+001dB,4.29980885183593e-004°)
4.26579518801584e+007	(7.15096024582819e+001dB,4.01564297727456e-004°)
4.36515832240157e+007	(7.15095387272437e+001dB,3.75036393742594e-004°)
4.46683592150954e+007	(7.15094778571680e+001dB,3.50271463851608e-004°)
4.57088189614866e+007	(7.15094197199413e+001dB,3.27152162759307e-004°)
4.67735141287189e+007	(7.15093641931589e+001dB,3.05568953593356e-004°)
4.78630092322629e+007	(7.15093111598730e+001dB,2.85419589055915e-004°)
4.89778819368436e+007	(7.15092605083520e+001dB,2.66608626959247e-004°)
5.01187233627262e+007	(7.15092121318492e+001dB,2.49046977877008e-004°)
5.12861383991354e+007	(7.15091659283831e+001dB,2.32651482791239e-004°)
5.24807460249762e+007	(7.15091218005259e+001dB,2.17344518754287e-004°)
5.37031796370242e+007	(7.15090796552016e+001dB,2.03053630714663e-004°)
5.49540873857613e+007	(7.15090394034936e+001dB,1.89711187777352e-004°)
5.62341325190337e+007	(7.15090009604595e+001dB,1.77254062282588e-004°)
5.75439937337145e+007	(7.15089642449551e+001dB,1.65623330193712e-004°)
5.88843655355577e+007	(7.15089291794655e+001dB,1.54763991383513e-004°)
6.02559586074345e+007	(7.15088956899437e+001dB,1.44624708501733e-004°)
6.16595001861469e+007	(7.15088637056562e+001dB,1.35157563192977e-004°)
6.30957344480180e+007	(7.15088331590361e+001dB,1.26317828515419e-004°)
6.45654229034642e+007	(7.15088039855414e+001dB,1.18063756486548e-004°)
6.60693448007582e+007	(7.15087761235207e+001dB,1.10356379753080e-004°)
6.76082975391968e+007	(7.15087495140843e+001dB,1.03159326448203e-004°)
6.91830970918922e+007	(7.15087241009807e+001dB,9.64386473614070e-005°)
7.07945784384123e+007	(7.15086998304797e+001dB,9.01626546039019e-005°)
7.24435960074975e+007	(7.15086766512589e+001dB,8.43017710064641e-005°)
7.41310241300902e+007	(7.15086545142969e+001dB,7.88283895373306e-005°)
7.58577575029168e+007	(7.15086333727705e+001dB,7.37167420746427e-005°)
7.76247116628675e+007	(7.15086131819560e+001dB,6.89427769121197e-005°)
7.94328234724265e+007	(7.15085938991360e+001dB,6.44840444177733e-005°)
8.12830516164082e+007	(7.15085754835092e+001dB,6.03195903038277e-005°)
8.31763771102654e+007	(7.15085578961049e+001dB,5.64298560020981e-005°)
8.51138038202359e+007	(7.15085410997014e+001dB,5.27965856723387e-005°)
8.70963589956062e+007	(7.15085250587473e+001dB,4.94027394026723e-005°)
8.91250938133727e+007	(7.15085097392868e+001dB,4.62324121902824e-005°)
9.12010839355890e+007	(7.15084951088886e+001dB,4.32707583178992e-005°)
9.33254300796971e+007	(7.15084811365773e+001dB,4.05039207672063e-005°)
9.54992586021416e+007	(7.15084677927685e+001dB,3.79189653340279e-005°)
9.77237220955790e+007	(7.15084550492060e+001dB,3.55038191324339e-005°)
9.99999999999979e+007	(7.15084428789029e+001dB,3.32472131957232e-005°)
1.02329299228073e+008	(7.15084312560842e+001dB,3.11386289015750e-005°)
1.04712854805088e+008	(7.15084201561327e+001dB,2.91682479668227e-005°)
1.07151930523758e+008	(7.15084095555373e+001dB,2.73269057742140e-005°)
1.09647819614316e+008	(7.15083994318428e+001dB,2.56060478093499e-005°)
1.12201845430194e+008	(7.15083897636031e+001dB,2.39976890006003e-005°)
1.14815362149686e+008	(7.15083805303360e+001dB,2.24943757687899e-005°)
1.17489755493950e+008	(7.15083717124792e+001dB,2.10891506061474e-005°)
1.20226443461739e+008	(7.15083632913499e+001dB,1.97755190160006e-005°)
1.23026877081236e+008	(7.15083552491049e+001dB,1.85474186560349e-005°)
1.25892541179414e+008	(7.15083475687029e+001dB,1.73991905382925e-005°)
1.28824955169311e+008	(7.15083402338686e+001dB,1.63255521488702e-005°)
1.31825673855638e+008	(7.15083332290584e+001dB,1.53215723594286e-005°)
1.34896288259162e+008	(7.15083265394273e+001dB,1.43826480111312e-005°)
1.38038426460286e+008	(7.15083201507979e+001dB,1.35044820595518e-005°)
1.41253754462272e+008	(7.15083140496299e+001dB,1.26830631765127e-005°)
1.44543977074590e+008	(7.15083082229920e+001dB,1.19146467117799e-005°)
1.47910838816818e+008	(7.15083026585343e+001dB,1.11957369240039e-005°)
1.51356124843618e+008	(7.15082973444621e+001dB,1.05230703962442e-005°)
1.54881661891245e+008	(7.15082922695112e+001dB,9.89360055716559e-006°)
1.58489319246108e+008	(7.15082874229239e+001dB,9.30448323421542e-006°)
1.62181009735889e+008	(7.15082827944262e+001dB,8.75306316992593e-006°)
1.65958690743752e+008	(7.15082783742062e+001dB,8.23686143721702e-006°)
1.69824365246171e+008	(7.15082741528934e+001dB,7.75356369370022e-006°)
1.73780082874934e+008	(7.15082701215386e+001dB,7.30100921907975e-006°)
1.77827941003888e+008	(7.15082662715951e+001dB,6.87718068342370e-006°)
1.81970085860994e+008	(7.15082625949006e+001dB,6.48019459760936e-006°)
1.86208713666283e+008	(7.15082590836601e+001dB,6.10829240040178e-006°)
1.90546071796321e+008	(7.15082557304289e+001dB,5.75983213977428e-006°)
1.94984459975800e+008	(7.15082525280976e+001dB,5.43328070880447e-006°)
1.99526231496884e+008	(7.15082494698763e+001dB,5.12720659919136e-006°)
2.04173794466948e+008	(7.15082465492807e+001dB,4.84027313786754e-006°)
2.08929613085399e+008	(7.15082437601179e+001dB,4.57123217448308e-006°)
2.13796208950219e+008	(7.15082410964741e+001dB,4.31891818972893e-006°)
